model,dataset,condition,layer,head,entropy_clean,entropy_noisy,entropy_delta,query_mass_clean,query_mass_noisy,query_mass_delta
qwen,ms_marco,noise_2_word_dropout,10,13,1.2711876660585404,1.2676121979951858,-0.0035754680633544923,0.14879124164581298,0.07677662372589111,-0.07201461791992188
qwen,ms_marco,noise_2_word_dropout,10,14,1.6297488808631897,1.6160423040390015,-0.013706576824188233,0.042577266693115234,0.027545881271362305,-0.015031385421752929
qwen,ms_marco,noise_2_word_dropout,10,15,0.8886405795812606,0.8903354227542877,0.0016948431730270386,0.10378379821777343,0.09410133361816406,-0.009682464599609374
qwen,ms_marco,noise_2_word_dropout,10,16,1.3661494821310043,1.36395260989666,-0.0021968722343444825,0.022308701276779176,0.011390089988708496,-0.010918611288070678
qwen,ms_marco,noise_2_word_dropout,10,17,0.9789783120155334,0.9733628138899804,-0.005615498125553131,0.010093092173337936,0.0036273419857025145,-0.006465750187635422
qwen,ms_marco,noise_2_word_dropout,10,18,1.163199844956398,1.1596844732761382,-0.0035153716802597047,0.009401372075080872,0.0034577012062072753,-0.005943670868873596
qwen,ms_marco,noise_2_word_dropout,10,19,1.6130336046218872,1.5967693775892258,-0.01626422703266144,0.06739587783813476,0.02613399028778076,-0.041261887550354
qwen,ms_marco,noise_2_word_dropout,10,20,2.123536115884781,2.1151257336139677,-0.008410382270812988,0.015306395292282105,0.004015126824378967,-0.011291268467903137
qwen,ms_marco,noise_2_word_dropout,10,21,1.1677753537893296,1.1634878784418106,-0.0042874753475189206,0.07887802124023438,0.06620101928710938,-0.012677001953125
qwen,ms_marco,noise_2_word_dropout,10,22,1.079588320851326,1.084660705924034,0.00507238507270813,0.03910806179046631,0.031458905339241026,-0.007649156451225281
qwen,ms_marco,noise_2_word_dropout,10,23,1.2064399629831315,1.210372644662857,0.003932681679725647,0.020748662948608398,0.014942240715026856,-0.005806422233581543
qwen,ms_marco,noise_2_word_dropout,10,24,1.5552274882793427,1.5496318340301514,-0.005595654249191284,0.04307365417480469,0.030489540100097655,-0.012584114074707031
qwen,ms_marco,noise_2_word_dropout,10,25,1.0633379191160202,1.0601401895284652,-0.0031977295875549316,0.03277223110198975,0.022973275184631346,-0.009798955917358399
qwen,ms_marco,noise_2_word_dropout,10,26,1.3253771483898162,1.3199899554252625,-0.005387192964553833,0.015753614902496337,0.010759592056274414,-0.004994022846221924
qwen,ms_marco,noise_2_word_dropout,10,27,1.1057869434356689,1.104874587059021,-0.0009123563766479492,0.006944933533668518,0.004028457403182984,-0.0029164761304855346
qwen,ms_marco,noise_2_word_dropout,11,0,1.744361585378647,1.7281551897525786,-0.016206395626068116,0.02809678912162781,0.010136228799819947,-0.017960560321807862
qwen,ms_marco,noise_2_word_dropout,11,1,0.8421768009662628,0.8380644977092743,-0.004112303256988525,0.0016250594875600655,0.0005183352895983262,-0.0011067241979617394
qwen,ms_marco,noise_2_word_dropout,11,2,1.750918060541153,1.7355300784111023,-0.01538798213005066,0.02503666877746582,0.01300191879272461,-0.012034749984741211
qwen,ms_marco,noise_2_word_dropout,11,3,1.410514920949936,1.4050354182720184,-0.005479502677917481,0.06159420013427734,0.05605926513671875,-0.005534934997558594
qwen,ms_marco,noise_2_word_dropout,11,4,2.038974791765213,2.0297229051589967,-0.00925188660621643,0.09960269927978516,0.05609130859375,-0.043511390686035156
qwen,ms_marco,noise_2_word_dropout,11,5,2.024847626686096,2.016118174791336,-0.008729451894760131,0.1683415412902832,0.08060903549194336,-0.08773250579833984
qwen,ms_marco,noise_2_word_dropout,11,6,0.9799684435129166,0.9798194348812104,-0.00014900863170623778,0.03647670745849609,0.024848556518554686,-0.011628150939941406
qwen,ms_marco,noise_2_word_dropout,11,7,0.8242397546768189,0.8145752012729645,-0.00966455340385437,0.07791013717651367,0.059486007690429686,-0.018424129486083983
qwen,ms_marco,noise_2_word_dropout,11,8,0.7035570129752159,0.7035258188843727,-3.1194090843200685e-05,0.006057116389274597,0.00354306697845459,-0.0025140494108200073
qwen,ms_marco,noise_2_word_dropout,11,9,1.8324318766593932,1.8145042598247527,-0.017927616834640503,0.12068290710449218,0.09376049041748047,-0.02692241668701172
qwen,ms_marco,noise_2_word_dropout,11,10,1.775239634513855,1.7708334624767303,-0.004406172037124634,0.040046405792236325,0.030484676361083984,-0.009561729431152344
qwen,ms_marco,noise_2_word_dropout,11,11,1.3392830312252044,1.3485097497701646,0.009226718544960022,0.024722754955291748,0.017877769470214844,-0.0068449854850769045
qwen,ms_marco,noise_2_word_dropout,11,12,1.0557559877634048,1.046601739525795,-0.009154248237609863,0.03007051944732666,0.015588092803955077,-0.014482426643371581
qwen,ms_marco,noise_2_word_dropout,11,13,1.4421856105327606,1.4169910728931427,-0.02519453763961792,0.09056291580200196,0.07427473068237304,-0.016288185119628908
qwen,ms_marco,noise_2_word_dropout,11,14,1.317483326792717,1.317716133594513,0.00023280680179595947,0.06570053100585938,0.04375314712524414,-0.021947383880615234
qwen,ms_marco,noise_2_word_dropout,11,15,1.114412260055542,1.1133882492780685,-0.0010240107774734497,0.07206094264984131,0.05433220863342285,-0.017728734016418456
qwen,ms_marco,noise_2_word_dropout,11,16,1.6914987683296203,1.686819726228714,-0.004679042100906372,0.028295528888702393,0.014356613159179688,-0.013938915729522706
qwen,ms_marco,noise_2_word_dropout,11,17,1.1738505423069001,1.1743119388818741,0.00046139657497406005,0.17475621700286864,0.08988113403320312,-0.08487508296966553
qwen,ms_marco,noise_2_word_dropout,11,18,1.2649354428052901,1.2578470319509507,-0.0070884108543396,0.048945832252502444,0.030440640449523926,-0.018505191802978514
qwen,ms_marco,noise_2_word_dropout,11,19,1.4864007830619812,1.4861315310001373,-0.0002692520618438721,0.02210651636123657,0.014045190811157227,-0.008061325550079346
qwen,ms_marco,noise_2_word_dropout,11,20,1.2986410170793534,1.2990054368972779,0.0003644198179244995,0.07401762008666993,0.05946416854858398,-0.014553451538085937
qwen,ms_marco,noise_2_word_dropout,11,21,1.4070870637893678,1.4032117933034898,-0.0038752704858779907,0.06819566749036313,0.02188239395618439,-0.04631327353417873
qwen,ms_marco,noise_2_word_dropout,11,22,1.7779388785362245,1.773021924495697,-0.004916954040527344,0.04135817363858223,0.02024853527545929,-0.02110963836312294
qwen,ms_marco,noise_2_word_dropout,11,23,2.1059701085090636,2.090654546022415,-0.01531556248664856,0.0755818784236908,0.0333979606628418,-0.042183917760848996
qwen,ms_marco,noise_2_word_dropout,11,24,1.1181605458259583,1.1062937915325164,-0.011866754293441773,0.25160507261753084,0.11063314527273178,-0.14097192734479905
qwen,ms_marco,noise_2_word_dropout,11,25,2.161823070049286,2.1546119511127473,-0.007211118936538696,0.07940542697906494,0.025744879245758058,-0.05366054773330688
qwen,ms_marco,noise_2_word_dropout,11,26,1.3239158719778061,1.3024733245372773,-0.02144254744052887,0.20806169509887695,0.16577818393707275,-0.0422835111618042
qwen,ms_marco,noise_2_word_dropout,11,27,1.6640547603368758,1.652641835808754,-0.011412924528121949,0.07502786442637444,0.015563726425170898,-0.05946413800120354
qwen,ms_marco,noise_2_word_dropout,12,0,0.732731169462204,0.7373658388853073,0.004634669423103333,0.05313729047775269,0.052462530136108396,-0.0006747603416442871
qwen,ms_marco,noise_2_word_dropout,12,1,1.3024899452924728,1.287798848748207,-0.014691096544265748,0.3015937805175781,0.27228507995605467,-0.02930870056152344
qwen,ms_marco,noise_2_word_dropout,12,2,2.4580484509468077,2.4659361004829408,0.007887649536132812,0.019690298661589622,0.009822449088096619,-0.009867849573493005
qwen,ms_marco,noise_2_word_dropout,12,3,1.8482906937599182,1.8486858248710631,0.0003951311111450195,0.020113927125930787,0.01862611770629883,-0.001487809419631958
qwen,ms_marco,noise_2_word_dropout,12,4,2.093577873706818,2.0909802317619324,-0.0025976419448852537,0.11062803864479065,0.055782532691955565,-0.054845505952835084
qwen,ms_marco,noise_2_word_dropout,12,5,0.8855494141578675,0.8796083927154541,-0.00594102144241333,0.0339607834815979,0.02396867275238037,-0.009992110729217529
qwen,ms_marco,noise_2_word_dropout,12,6,1.6601117193698882,1.6347540676593781,-0.025357651710510253,0.04221135973930359,0.0242118239402771,-0.017999535799026488
qwen,ms_marco,noise_2_word_dropout,12,7,1.1192275941371919,1.0990719825029374,-0.020155611634254455,0.025821897387504577,0.007597476243972778,-0.0182244211435318
qwen,ms_marco,noise_2_word_dropout,12,8,2.4109916985034943,2.397558903694153,-0.01343279480934143,0.11710877418518066,0.0610863208770752,-0.05602245330810547
qwen,ms_marco,noise_2_word_dropout,12,9,1.6869949102401733,1.6778806030750275,-0.009114307165145875,0.05464633703231812,0.03179335594177246,-0.022852981090545656
qwen,ms_marco,noise_2_word_dropout,12,10,2.0028452455997465,1.9910570442676545,-0.011788201332092286,0.03255137801170349,0.013055133819580077,-0.019496244192123414
qwen,ms_marco,noise_2_word_dropout,12,11,2.051588147878647,2.04045484662056,-0.011133301258087158,0.03233351707458496,0.018553805351257325,-0.013779711723327637
qwen,ms_marco,noise_2_word_dropout,12,12,2.266190618276596,2.2451278448104857,-0.02106277346611023,0.11263315677642823,0.06588900089263916,-0.046744155883789065
qwen,ms_marco,noise_2_word_dropout,12,13,2.1101694226264955,2.0974133133888246,-0.012756109237670898,0.04716440439224243,0.023926258087158203,-0.02323814630508423
qwen,ms_marco,noise_2_word_dropout,12,14,1.660652083158493,1.6405948162078858,-0.0200572669506073,0.049662542343139646,0.03445324897766113,-0.015209293365478516
qwen,ms_marco,noise_2_word_dropout,12,15,1.7496886730194092,1.7322619676589965,-0.017426705360412596,0.08039214983582496,0.04606476426124573,-0.03432738557457924
qwen,ms_marco,noise_2_word_dropout,12,16,1.3099874079227447,1.3139439463615417,0.003956538438796997,0.011263731960207224,0.005666419863700867,-0.005597312096506357
qwen,ms_marco,noise_2_word_dropout,12,17,1.928780347108841,1.9136575400829314,-0.015122807025909424,0.06510959267616272,0.03406095504760742,-0.0310486376285553
qwen,ms_marco,noise_2_word_dropout,12,18,1.3137653529644013,1.3061861842870712,-0.0075791686773300174,0.08355183601379394,0.05029704570770264,-0.03325479030609131
qwen,ms_marco,noise_2_word_dropout,12,19,1.2509760767221452,1.23810133934021,-0.01287473738193512,0.038109809160232544,0.021248364448547365,-0.01686144471168518
qwen,ms_marco,noise_2_word_dropout,12,20,1.0166296154260634,1.0005722790956497,-0.01605733633041382,0.11861245632171631,0.09179589748382569,-0.026816558837890626
qwen,ms_marco,noise_2_word_dropout,12,21,1.5484925091266633,1.5472011744976044,-0.0012913346290588379,0.020840759575366973,0.013035458326339722,-0.0078053012490272525
qwen,ms_marco,noise_2_word_dropout,12,22,2.0258584797382353,2.0116059243679048,-0.014252555370330811,0.10132851600646972,0.05097341537475586,-0.05035510063171387
qwen,ms_marco,noise_2_word_dropout,12,23,1.7709059178829194,1.7608187675476075,-0.010087150335311889,0.18951374888420106,0.06865825653076171,-0.12085549235343933
qwen,ms_marco,noise_2_word_dropout,12,24,1.3315424561500548,1.3121937423944474,-0.019348713755607604,0.3627492368221283,0.17953899502754211,-0.18321024179458617
qwen,ms_marco,noise_2_word_dropout,12,25,1.5525570571422578,1.547364667057991,-0.005192390084266663,0.12647082209587096,0.04813617467880249,-0.07833464741706848
qwen,ms_marco,noise_2_word_dropout,12,26,1.4727472960948944,1.4660993814468384,-0.00664791464805603,0.04061810970306397,0.01537461280822754,-0.025243496894836424
qwen,ms_marco,noise_2_word_dropout,12,27,1.434421220421791,1.421884036064148,-0.012537184357643127,0.05029580593109131,0.02086818218231201,-0.029427623748779295
qwen,ms_marco,noise_2_word_dropout,13,0,1.5922660827636719,1.5873939871788025,-0.004872095584869385,0.06491841077804565,0.03864358961582184,-0.026274821162223815
qwen,ms_marco,noise_2_word_dropout,13,1,1.5607791781425475,1.5498597204685212,-0.01091945767402649,0.009150370955467224,0.0051495015621185304,-0.004000869393348694
qwen,ms_marco,noise_2_word_dropout,13,2,1.675834721326828,1.6709095656871795,-0.004925155639648437,0.04776472449302673,0.03187248110771179,-0.01589224338531494
qwen,ms_marco,noise_2_word_dropout,13,3,1.572012573480606,1.56495863199234,-0.007053941488265991,0.061348163336515424,0.019281452894210814,-0.04206671044230461
qwen,ms_marco,noise_2_word_dropout,13,4,1.9676267325878143,1.9517442643642426,-0.015882468223571776,0.05642823576927185,0.023521190881729125,-0.03290704488754272
qwen,ms_marco,noise_2_word_dropout,13,5,1.4239894181489945,1.4176861494779587,-0.006303268671035767,0.15056699514389038,0.11624144315719605,-0.03432555198669433
qwen,ms_marco,noise_2_word_dropout,13,6,1.6057046055793762,1.6027950942516327,-0.0029095113277435303,0.017665789648890495,0.009860366582870483,-0.007805423066020012
qwen,ms_marco,noise_2_word_dropout,13,7,2.350081753730774,2.340955412387848,-0.009126341342926026,0.07548656463623046,0.06425685882568359,-0.011229705810546876
qwen,ms_marco,noise_2_word_dropout,13,8,1.1463520258665085,1.1412184357643127,-0.00513359010219574,0.01096651554107666,0.009593820571899414,-0.001372694969177246
qwen,ms_marco,noise_2_word_dropout,13,9,1.8488491833209992,1.8415564119815826,-0.0072927713394165036,0.014388331770896911,0.007995188236236572,-0.006393143534660339
qwen,ms_marco,noise_2_word_dropout,13,10,1.830358272790909,1.8303235352039338,-3.4737586975097654e-05,0.09379329681396484,0.08417739868164062,-0.009615898132324219
qwen,ms_marco,noise_2_word_dropout,13,11,2.5396651148796083,2.525214743614197,-0.014450371265411377,0.05504450798034668,0.03656816482543945,-0.018476343154907225
qwen,ms_marco,noise_2_word_dropout,13,12,1.8462865948677063,1.8386582732200623,-0.007628321647644043,0.07210345268249511,0.04432101249694824,-0.027782440185546875
qwen,ms_marco,noise_2_word_dropout,13,13,0.8524547159671784,0.8500307679176331,-0.002423948049545288,0.0020251871552318334,0.0014759392011910676,-0.0005492479540407658
qwen,ms_marco,noise_2_word_dropout,13,14,1.6556032836437224,1.6412194669246674,-0.014383816719055175,0.10845611095428467,0.08589308261871338,-0.02256302833557129
qwen,ms_marco,noise_2_word_dropout,13,15,1.6947151511907577,1.6836404234170914,-0.011074727773666382,0.05618353188037872,0.024318605661392212,-0.03186492621898651
qwen,ms_marco,noise_2_word_dropout,13,16,2.392455166578293,2.378954589366913,-0.013500577211380005,0.07272727265954018,0.02346126511693001,-0.049266007542610166
qwen,ms_marco,noise_2_word_dropout,13,17,1.6344836354255676,1.6194933891296386,-0.014990246295928955,0.09834142029285431,0.04487742185592651,-0.0534639984369278
qwen,ms_marco,noise_2_word_dropout,13,18,2.5131024718284607,2.4992051661014556,-0.013897305727005005,0.06466046571731568,0.040733397006988525,-0.023927068710327147
qwen,ms_marco,noise_2_word_dropout,13,19,1.796302193403244,1.7756000339984894,-0.020702159404754637,0.04185651838779449,0.010845208168029785,-0.03101131021976471
qwen,ms_marco,noise_2_word_dropout,13,20,1.6412591516971589,1.6266007244586944,-0.014658427238464356,0.05333634316921234,0.026013112068176268,-0.027323231101036072
qwen,ms_marco,noise_2_word_dropout,13,21,1.9957490146160126,1.9805382013320922,-0.015210813283920288,0.0643014669418335,0.037085461616516116,-0.027216005325317382
qwen,ms_marco,noise_2_word_dropout,13,22,1.9180188179016113,1.9052644312381743,-0.01275438666343689,0.07542341351509094,0.04599342942237854,-0.029429984092712403
qwen,ms_marco,noise_2_word_dropout,13,23,1.7728081703186036,1.762237650156021,-0.010570520162582397,0.049095749855041504,0.02885713577270508,-0.020238614082336424
qwen,ms_marco,noise_2_word_dropout,13,24,1.9353834509849548,1.916562819480896,-0.018820631504058837,0.1270443916320801,0.08379602432250977,-0.04324836730957031
qwen,ms_marco,noise_2_word_dropout,13,25,2.112879365682602,2.0949396312236788,-0.01793973445892334,0.14233113527297975,0.07840985059738159,-0.06392128467559814
qwen,ms_marco,noise_2_word_dropout,13,26,1.9183702290058136,1.9050608098506927,-0.01330941915512085,0.05597622394561767,0.027315747737884522,-0.028660476207733154
qwen,ms_marco,noise_2_word_dropout,13,27,2.240470790863037,2.226224052906036,-0.014246737957000733,0.07502212524414062,0.04783687591552734,-0.02718524932861328
qwen,ms_marco,noise_2_word_dropout,14,0,0.2737688958644867,0.2695849347859621,-0.0041839610785245895,0.01895545832812786,0.00894195792498067,-0.01001350040314719
qwen,ms_marco,noise_2_word_dropout,14,1,0.8370268285274506,0.8370538741350174,2.7045607566833496e-05,0.16001050248742105,0.20025092959403992,0.04024042710661888
qwen,ms_marco,noise_2_word_dropout,14,2,0.7913487911224365,0.7686512693762779,-0.0226975217461586,0.13434767127037048,0.12720702588558197,-0.007140645384788513
qwen,ms_marco,noise_2_word_dropout,14,3,0.9824435204267502,0.9604358524084091,-0.022007668018341066,0.10007573962211609,0.09704889059066772,-0.003026849031448364
qwen,ms_marco,noise_2_word_dropout,14,4,0.031002602900844067,0.02929558139294386,-0.0017070215079002082,0.0040989306828123516,0.0011754094317439011,-0.0029235212510684504
qwen,ms_marco,noise_2_word_dropout,14,5,0.0010480213924893178,0.0010385193876572885,-9.502004832029343e-06,0.00012157568580732914,0.00011200220742466627,-9.57347838266287e-06
qwen,ms_marco,noise_2_word_dropout,14,6,0.6413581550121308,0.6380360335111618,-0.003322121500968933,0.28199396282434464,0.27045673653483393,-0.011537226289510727
qwen,ms_marco,noise_2_word_dropout,14,7,0.03099390263669193,0.028364784736186265,-0.002629117900505662,0.004594795115554007,0.0013814869103953241,-0.0032133082051586824
qwen,ms_marco,noise_2_word_dropout,14,8,0.88210369348526,0.8622058078646659,-0.019897885620594025,0.022932043054606766,0.004642206145217642,-0.018289836909389123
qwen,ms_marco,noise_2_word_dropout,14,9,1.2884410858154296,1.2828359127044677,-0.005605173110961914,0.03858952522277832,0.02038280963897705,-0.01820671558380127
qwen,ms_marco,noise_2_word_dropout,14,10,2.3271474957466127,2.3000686407089233,-0.02707885503768921,0.10744549036026001,0.06578663587570191,-0.041658854484558104
qwen,ms_marco,noise_2_word_dropout,14,11,2.11065958738327,2.09450301527977,-0.016156572103500366,0.24007367491722106,0.12733649015426635,-0.11273718476295472
qwen,ms_marco,noise_2_word_dropout,14,12,1.9175902903079987,1.8950684130191804,-0.02252187728881836,0.06891051977872849,0.035666736960411075,-0.03324378281831741
qwen,ms_marco,noise_2_word_dropout,14,13,1.945026797056198,1.932751750946045,-0.012275046110153199,0.1683826044201851,0.05630367547273636,-0.11207892894744872
qwen,ms_marco,noise_2_word_dropout,14,14,1.5829349040985108,1.5726030111312865,-0.01033189296722412,0.1532486703246832,0.0557620957493782,-0.09748657457530499
qwen,ms_marco,noise_2_word_dropout,14,15,1.5106971442699433,1.500637286901474,-0.010059857368469238,0.23551476001739502,0.1780576229095459,-0.057457137107849124
qwen,ms_marco,noise_2_word_dropout,14,16,1.6034629583358764,1.594990074634552,-0.008472883701324463,0.027628275752067565,0.014365071058273315,-0.01326320469379425
qwen,ms_marco,noise_2_word_dropout,14,17,1.6194657146930695,1.6054947197437286,-0.01397099494934082,0.05565539393574,0.03148280680179596,-0.024172587133944035
qwen,ms_marco,noise_2_word_dropout,14,18,1.4338476419448853,1.420136272907257,-0.013711369037628174,0.11377986669540405,0.055692291259765624,-0.05808757543563843
qwen,ms_marco,noise_2_word_dropout,14,19,1.7225979685783386,1.7001318395137788,-0.022466129064559935,0.031602489203214644,0.01481514573097229,-0.016787343472242356
qwen,ms_marco,noise_2_word_dropout,14,20,2.213009941577911,2.2047894060611726,-0.008220535516738892,0.055796682834625244,0.03165005445480347,-0.024146628379821778
qwen,ms_marco,noise_2_word_dropout,14,21,2.218035823106766,2.2300361335277556,0.01200031042098999,0.020868830755352973,0.012657067179679871,-0.008211763575673103
qwen,ms_marco,noise_2_word_dropout,14,22,2.6728402256965635,2.6573099732398986,-0.015530252456665039,0.15147883892059327,0.0771949052810669,-0.07428393363952637
qwen,ms_marco,noise_2_word_dropout,14,23,1.6356898665428161,1.6153790950775146,-0.020310771465301514,0.22590779066085814,0.19511630535125732,-0.03079148530960083
qwen,ms_marco,noise_2_word_dropout,14,24,1.845960158109665,1.8320314943790437,-0.013928663730621339,0.03532212972640991,0.0333654522895813,-0.001956677436828613
qwen,ms_marco,noise_2_word_dropout,14,25,0.989688691496849,0.993789342045784,0.0041006505489349365,0.017101768404245377,0.022639143466949462,0.0055373750627040865
qwen,ms_marco,noise_2_word_dropout,14,26,2.1824916541576385,2.1787431836128235,-0.0037484705448150636,0.02287280224263668,0.013889025896787643,-0.008983776345849038
qwen,ms_marco,noise_2_word_dropout,14,27,2.3789667427539825,2.3668071806430815,-0.01215956211090088,0.06657120287418365,0.04629271924495697,-0.020278483629226685
qwen,ms_marco,noise_2_word_dropout,15,0,2.0208898305892946,2.016698032617569,-0.004191797971725464,0.1049083948135376,0.05787253379821777,-0.04703586101531983
qwen,ms_marco,noise_2_word_dropout,15,1,1.7086843132972718,1.6833928525447845,-0.025291460752487182,0.03347334861755371,0.01302139163017273,-0.020451956987380983
qwen,ms_marco,noise_2_word_dropout,15,2,1.845842617750168,1.847841101884842,0.0019984841346740723,0.023635228909552098,0.008179201185703278,-0.01545602772384882
qwen,ms_marco,noise_2_word_dropout,15,3,1.988606458902359,1.9766435146331787,-0.011962944269180298,0.11038624048233033,0.06064000129699707,-0.04974623918533325
qwen,ms_marco,noise_2_word_dropout,15,4,1.736095029115677,1.7126266419887544,-0.023468387126922608,0.053616893291473386,0.02469572424888611,-0.02892116904258728
qwen,ms_marco,noise_2_word_dropout,15,5,1.4389957368373871,1.4325497329235077,-0.0064460039138793945,0.0017789098201319575,0.0010460853576660157,-0.0007328244624659419
qwen,ms_marco,noise_2_word_dropout,15,6,1.6397777557373048,1.6421796321868896,0.002401876449584961,0.07683181762695312,0.07101497650146485,-0.005816841125488281
qwen,ms_marco,noise_2_word_dropout,15,7,2.02703817486763,2.014986741542816,-0.012051433324813843,0.08485791683197022,0.047190189361572266,-0.03766772747039795
qwen,ms_marco,noise_2_word_dropout,15,8,1.5365810811519622,1.5325181007385253,-0.00406298041343689,0.028107118606567384,0.032137584686279294,0.004030466079711914
qwen,ms_marco,noise_2_word_dropout,15,9,1.3722886741161346,1.3661467373371123,-0.006141936779022217,0.041859638690948484,0.0457707405090332,0.0039111018180847164
qwen,ms_marco,noise_2_word_dropout,15,10,2.236452949047089,2.2278156101703646,-0.008637338876724243,0.1143824577331543,0.07757091522216797,-0.036811542510986325
qwen,ms_marco,noise_2_word_dropout,15,11,0.9558921039104462,0.9536360114812851,-0.0022560924291610716,0.00015110917956917547,8.168940958057647e-05,-6.9419769988599e-05
qwen,ms_marco,noise_2_word_dropout,15,12,1.8614679336547852,1.8574921846389771,-0.0039757490158081055,0.02947748899459839,0.01830437183380127,-0.011173117160797118
qwen,ms_marco,noise_2_word_dropout,15,13,1.8472251772880555,1.8432170391082763,-0.004008138179779052,0.1212763786315918,0.11970138549804688,-0.0015749931335449219
qwen,ms_marco,noise_2_word_dropout,15,14,1.2114355117082596,1.192877209186554,-0.01855830252170563,0.06361123323440551,0.028664904832839965,-0.03494632840156555
qwen,ms_marco,noise_2_word_dropout,15,15,0.6073980361223221,0.5894136995077133,-0.017984336614608763,0.06582889556884766,0.03615326881408691,-0.029675626754760744
qwen,ms_marco,noise_2_word_dropout,15,16,1.3085121035575866,1.2899661004543304,-0.018546003103256225,0.1896451950073242,0.17180709838867186,-0.017838096618652342
qwen,ms_marco,noise_2_word_dropout,15,17,1.558620434999466,1.5391943275928497,-0.01942610740661621,0.08923138380050659,0.05261430740356445,-0.03661707639694214
qwen,ms_marco,noise_2_word_dropout,15,18,0.17355105001479387,0.16832256969064474,-0.005228480324149132,0.0014831029344350099,0.00034456688445061445,-0.0011385360499843954
qwen,ms_marco,noise_2_word_dropout,15,19,0.9768663644790649,0.974392655491829,-0.0024737089872360228,0.07491289377212525,0.02170097380876541,-0.05321191996335983
qwen,ms_marco,noise_2_word_dropout,15,20,0.7417804718017578,0.7271234706044197,-0.014657001197338104,0.030214663222432138,0.006619571940973401,-0.023595091281458737
qwen,ms_marco,noise_2_word_dropout,15,21,1.784031128883362,1.7794893503189086,-0.004541778564453125,0.04925215244293213,0.04114861488342285,-0.008103537559509277
qwen,ms_marco,noise_2_word_dropout,15,22,2.0985549449920655,2.0760143220424654,-0.02254062294960022,0.22753124237060546,0.19576148986816405,-0.031769752502441406
qwen,ms_marco,noise_2_word_dropout,15,23,2.0886864185333254,2.083824688196182,-0.0048617303371429445,0.0794217824935913,0.06799972057342529,-0.011422061920166015
qwen,ms_marco,noise_2_word_dropout,15,24,1.918600744009018,1.903078120946884,-0.015522623062133789,0.0947155237197876,0.0665511131286621,-0.02816441059112549
qwen,ms_marco,noise_2_word_dropout,15,25,2.1386940717697143,2.1258266985416414,-0.01286737322807312,0.06030149459838867,0.04148159027099609,-0.018819904327392577
qwen,ms_marco,noise_2_word_dropout,15,26,2.4300530195236205,2.4592214643955232,0.029168444871902465,0.015845119208097457,0.008382657170295715,-0.007462462037801742
qwen,ms_marco,noise_2_word_dropout,15,27,1.28649899661541,1.276182261109352,-0.01031673550605774,0.25188312530517576,0.21574630737304687,-0.036136817932128903
qwen,ms_marco,noise_2_word_dropout,16,0,1.3850578010082244,1.3575276225805282,-0.027530178427696228,0.056076756492257115,0.03031414169818163,-0.02576261479407549
qwen,ms_marco,noise_2_word_dropout,16,1,1.553254571557045,1.5251625239849091,-0.028092047572135924,0.10556096434593201,0.08194618225097657,-0.023614782094955444
qwen,ms_marco,noise_2_word_dropout,16,2,2.142161500453949,2.1243701696395876,-0.017791330814361572,0.08147714436054229,0.04358459711074829,-0.037892547249794004
qwen,ms_marco,noise_2_word_dropout,16,3,1.817731612920761,1.798350727558136,-0.01938088536262512,0.06183425188064575,0.032732796669006345,-0.029101455211639406
qwen,ms_marco,noise_2_word_dropout,16,4,1.8337520480155944,1.823929351568222,-0.009822696447372437,0.08210773244500161,0.046045970916748044,-0.03606176152825356
qwen,ms_marco,noise_2_word_dropout,16,5,1.8894529223442078,1.8608836352825164,-0.028569287061691283,0.17084064483642578,0.13333873748779296,-0.03750190734863281
qwen,ms_marco,noise_2_word_dropout,16,6,1.987597370147705,1.9628948807716369,-0.024702489376068115,0.13903310447931289,0.0801604449748993,-0.0588726595044136
qwen,ms_marco,noise_2_word_dropout,16,7,1.0594093382358551,1.0361586302518844,-0.023250707983970643,0.23688209056854248,0.23978612422943116,0.002904033660888672
qwen,ms_marco,noise_2_word_dropout,16,8,1.9442244827747346,1.9457342326641083,0.0015097498893737794,0.10744372606277466,0.0635347843170166,-0.04390894174575806
qwen,ms_marco,noise_2_word_dropout,16,9,0.8645479142665863,0.8688562393188477,0.004308325052261352,0.06236593071371317,0.06501761490944773,0.0026516841957345606
qwen,ms_marco,noise_2_word_dropout,16,10,0.77736596763134,0.7922138780355453,0.014847910404205323,0.08095512986183166,0.07327217161655426,-0.0076829582452774044
qwen,ms_marco,noise_2_word_dropout,16,11,0.8099782630801201,0.8163590297102928,0.0063807666301727295,0.018243537843227388,0.01285383552312851,-0.005389702320098877
qwen,ms_marco,noise_2_word_dropout,16,12,0.8078062415122986,0.8198271065950393,0.012020865082740783,0.010469056386500596,0.00855538493487984,-0.0019136714516207575
qwen,ms_marco,noise_2_word_dropout,16,13,0.4732206925749779,0.47455031871795655,0.0013296261429786682,0.09757897946983576,0.12457056604325771,0.026991586573421954
qwen,ms_marco,noise_2_word_dropout,16,14,1.5524815320968628,1.531796896457672,-0.020684635639190672,0.11855431783478707,0.04355330020189285,-0.07500101763289421
qwen,ms_marco,noise_2_word_dropout,16,15,1.8259322106838227,1.8225176453590393,-0.0034145653247833253,0.059264516341499984,0.012610375627264147,-0.046654140714235834
qwen,ms_marco,noise_2_word_dropout,16,16,1.947147363424301,1.930826586484909,-0.01632077693939209,0.15999289080500603,0.07424933761358261,-0.08574355319142342
